District,Location,School Type,Category,Composition,Number,Population,No/100000
Tharparkar,Urban,Middle,ENROLMENT,TOTAL,878,"1,649,661",53.22305613
Tharparkar,Urban,Middle,ENROLMENT,MALE,459,"1,649,661",27.82389836
Tharparkar,Urban,Middle,ENROLMENT,FEMALE,419,"1,649,661",25.39915777
Tharparkar,Urban,Middle,TEACHING STAFF,TOTAL,43,"1,649,661",2.606596143
Tharparkar,Urban,Middle,TEACHING STAFF,MALE,27,"1,649,661",1.636699904
Tharparkar,Urban,Middle,TEACHING STAFF,FEMALE,16,"1,649,661",0.969896239
Tharparkar,Urban,Secondary,INSTITUTIONS,TOTAL,8,"1,649,661",0.48494812
Tharparkar,Urban,Secondary,INSTITUTIONS,MALE,2,"1,649,661",0.12123703
Tharparkar,Urban,Secondary,INSTITUTIONS,FEMALE,2,"1,649,661",0.12123703
Tharparkar,Urban,Secondary,INSTITUTIONS,MIXED,4,"1,649,661",0.24247406
Tharparkar,Urban,Secondary,ENROLMENT,TOTAL,4114,"1,649,661",249.3845705
Tharparkar,Urban,Secondary,ENROLMENT,MALE,2709,"1,649,661",164.215557
Tharparkar,Urban,Secondary,ENROLMENT,FEMALE,1405,"1,649,661",85.16901351
Tharparkar,Urban,Secondary,TEACHING STAFF,TOTAL,198,"1,649,661",12.00246596
Tharparkar,Urban,Secondary,TEACHING STAFF,MALE,144,"1,649,661",8.729066154
Tharparkar,Urban,Secondary,TEACHING STAFF,FEMALE,54,"1,649,661",3.273399808
Tharparkar,Urban,Higher secondary,INSTITUTIONS,TOTAL,5,"1,649,661",0.303092575
Tharparkar,Urban,Higher secondary,INSTITUTIONS,MALE,0,"1,649,661",0
Tharparkar,Urban,Higher secondary,INSTITUTIONS,FEMALE,0,"1,649,661",0
Tharparkar,Urban,Higher secondary,INSTITUTIONS,MIXED,5,"1,649,661",0.303092575
Tharparkar,Urban,Higher secondary,ENROLMENT,TOTAL,4070,"1,649,661",246.7173559
Tharparkar,Urban,Higher secondary,ENROLMENT,MALE,3333,"1,649,661",202.0415103
Tharparkar,Urban,Higher secondary,ENROLMENT,FEMALE,737,"1,649,661",44.67584552
Tharparkar,Urban,Higher secondary,TEACHING STAFF,TOTAL,84,"1,649,661",5.091955256
Tharparkar,Urban,Higher secondary,TEACHING STAFF,MALE,82,"1,649,661",4.970718226
Tharparkar,Urban,Higher secondary,TEACHING STAFF,FEMALE,2,"1,649,661",0.12123703
Tharparkar,Rural,Primary,INSTITUTIONS,TOTAL,3073,"1,649,661",186.2806965
Tharparkar,Rural,Primary,INSTITUTIONS,MALE,352,"1,649,661",21.33771726
Tharparkar,Rural,Primary,INSTITUTIONS,FEMALE,341,"1,649,661",20.6709136
Tharparkar,Rural,Primary,INSTITUTIONS,MIXED,2380,"1,649,661",144.2720656
Tharparkar,Rural,Primary,ENROLMENT,TOTAL,112320,"1,649,661",6808.6716
Tharparkar,Rural,Primary,ENROLMENT,MALE,72033,"1,649,661",4366.533488
Tharparkar,Rural,Primary,ENROLMENT,FEMALE,40287,"1,649,661",2442.138112
Tharparkar,Rural,Primary,TEACHING STAFF,TOTAL,4018,"1,649,661",243.5651931
Tharparkar,Rural,Primary,TEACHING STAFF,MALE,3603,"1,649,661",218.4085094
Tharparkar,Rural,Primary,TEACHING STAFF,FEMALE,415,"1,649,661",25.15668371
Tharparkar,Rural,Middle,INSTITUTIONS,TOTAL,208,"1,649,661",12.60865111
Tharparkar,Rural,Middle,INSTITUTIONS,MALE,16,"1,649,661",0.969896239
Tharparkar,Rural,Middle,INSTITUTIONS,FEMALE,10,"1,649,661",0.60618515
Tharparkar,Rural,Middle,INSTITUTIONS,MIXED,182,"1,649,661",11.03256972
Tharparkar,Rural,Middle,ENROLMENT,TOTAL,13758,"1,649,661",833.9895288
Tharparkar,Rural,Middle,ENROLMENT,MALE,9310,"1,649,661",564.3583742
Tharparkar,Rural,Middle,ENROLMENT,FEMALE,4448,"1,649,661",269.6311545
Tharparkar,Rural,Middle,TEACHING STAFF,TOTAL,536,"1,649,661",32.49152402
Tharparkar,Rural,Middle,TEACHING STAFF,MALE,512,"1,649,661",31.03667966
Tharparkar,Rural,Middle,TEACHING STAFF,FEMALE,24,"1,649,661",1.454844359
Tharparkar,Rural,Secondary,INSTITUTIONS,TOTAL,32,"1,649,661",1.939792479
Tharparkar,Rural,Secondary,INSTITUTIONS,MALE,3,"1,649,661",0.181855545
Tharparkar,Rural,Secondary,INSTITUTIONS,FEMALE,1,"1,649,661",0.060618515
Tharparkar,Rural,Secondary,INSTITUTIONS,MIXED,28,"1,649,661",1.697318419
Tharparkar,Rural,Secondary,ENROLMENT,TOTAL,9384,"1,649,661",568.8441443
Tharparkar,Rural,Secondary,ENROLMENT,MALE,6584,"1,649,661",399.1123025
Tharparkar,Rural,Secondary,ENROLMENT,FEMALE,2800,"1,649,661",169.7318419
Tharparkar,Rural,Secondary,TEACHING STAFF,TOTAL,379,"1,649,661",22.97441717
Tharparkar,Rural,Secondary,TEACHING STAFF,MALE,322,"1,649,661",19.51916182
Tharparkar,Rural,Secondary,TEACHING STAFF,FEMALE,57,"1,649,661",3.455255352
Tharparkar,Rural,Higher secondary,INSTITUTIONS,TOTAL,2,"1,649,661",0.12123703
Tharparkar,Rural,Higher secondary,INSTITUTIONS,MALE,0,"1,649,661",0
Tharparkar,Rural,Higher secondary,INSTITUTIONS,FEMALE,0,"1,649,661",0
Tharparkar,Rural,Higher secondary,INSTITUTIONS,MIXED,2,"1,649,661",0.12123703
Tharparkar,Rural,Higher secondary,ENROLMENT,TOTAL,3284,"1,649,661",199.0712031
Tharparkar,Rural,Higher secondary,ENROLMENT,MALE,2920,"1,649,661",177.0060637
Tharparkar,Rural,Higher secondary,ENROLMENT,FEMALE,364,"1,649,661",22.06513944
Tharparkar,Rural,Higher secondary,TEACHING STAFF,TOTAL,53,"1,649,661",3.212781293
Tharparkar,Rural,Higher secondary,TEACHING STAFF,MALE,53,"1,649,661",3.212781293
Tharparkar,Rural,Higher secondary,TEACHING STAFF,FEMALE,0,"1,649,661",0
Tharparkar,Total,Primary,INSTITUTIONS,TOTAL,3179,"1,649,661",192.706259
Tharparkar,Total,Primary,INSTITUTIONS,MALE,360,"1,649,661",21.82266538
Tharparkar,Total,Primary,INSTITUTIONS,FEMALE,365,"1,649,661",22.12575796
Tharparkar,Total,Primary,INSTITUTIONS,MIXED,2454,"1,649,661",148.7578357
Tharparkar,Total,Primary,ENROLMENT,TOTAL,119391,"1,649,661",7237.305119
Tharparkar,Total,Primary,ENROLMENT,MALE,76213,"1,649,661",4619.91888
Tharparkar,Total,Primary,ENROLMENT,FEMALE,43178,"1,649,661",2617.386239
Tharparkar,Total,Primary,TEACHING STAFF,TOTAL,4338,"1,649,661",262.9631179
Tharparkar,Total,Primary,TEACHING STAFF,MALE,3847,"1,649,661",233.199427
Tharparkar,Total,Primary,TEACHING STAFF,FEMALE,491,"1,649,661",29.76369084
Tharparkar,Total,Middle,INSTITUTIONS,TOTAL,213,"1,649,661",12.91174369
Tharparkar,Total,Middle,INSTITUTIONS,MALE,17,"1,649,661",1.030514754
Tharparkar,Total,Middle,INSTITUTIONS,FEMALE,11,"1,649,661",0.666803665
Tharparkar,Total,Middle,INSTITUTIONS,MIXED,185,"1,649,661",11.21442527
Tharparkar,Total,Middle,ENROLMENT,TOTAL,14636,"1,649,661",887.2125849
Tharparkar,Total,Middle,ENROLMENT,MALE,9769,"1,649,661",592.1822726
Tharparkar,Total,Middle,ENROLMENT,FEMALE,4867,"1,649,661",295.0303123
Tharparkar,Total,Middle,TEACHING STAFF,TOTAL,579,"1,649,661",35.09812016
Tharparkar,Total,Middle,TEACHING STAFF,MALE,539,"1,649,661",32.67337956
Tharparkar,Total,Middle,TEACHING STAFF,FEMALE,40,"1,649,661",2.424740598
Tharparkar,Total,Secondary,INSTITUTIONS,TOTAL,40,"1,649,661",2.424740598
Tharparkar,Total,Secondary,INSTITUTIONS,MALE,5,"1,649,661",0.303092575
Tharparkar,Total,Secondary,INSTITUTIONS,FEMALE,3,"1,649,661",0.181855545
Tharparkar,Total,Secondary,INSTITUTIONS,MIXED,32,"1,649,661",1.939792479
Tharparkar,Total,Secondary,ENROLMENT,TOTAL,13498,"1,649,661",818.2287149
Tharparkar,Total,Secondary,ENROLMENT,MALE,9293,"1,649,661",563.3278595
Tharparkar,Total,Secondary,ENROLMENT,FEMALE,4205,"1,649,661",254.9008554
Tharparkar,Total,Secondary,TEACHING STAFF,TOTAL,577,"1,649,661",34.97688313
Tharparkar,Total,Secondary,TEACHING STAFF,MALE,466,"1,649,661",28.24822797
Tharparkar,Total,Secondary,TEACHING STAFF,FEMALE,111,"1,649,661",6.72865516
Tharparkar,Total,Higher secondary,INSTITUTIONS,TOTAL,7,"1,649,661",0.424329605
Tharparkar,Total,Higher secondary,INSTITUTIONS,MALE,0,"1,649,661",0
Tharparkar,Total,Higher secondary,INSTITUTIONS,FEMALE,0,"1,649,661",0
Tharparkar,Total,Higher secondary,INSTITUTIONS,MIXED,7,"1,649,661",0.424329605
Tharparkar,Total,Higher secondary,ENROLMENT,TOTAL,7354,"1,649,661",445.788559
Tharparkar,Total,Higher secondary,ENROLMENT,MALE,6253,"1,649,661",379.047574
Tharparkar,Total,Higher secondary,ENROLMENT,FEMALE,1101,"1,649,661",66.74098497
Tharparkar,Total,Higher secondary,TEACHING STAFF,TOTAL,137,"1,649,661",8.304736549
Tharparkar,Total,Higher secondary,TEACHING STAFF,MALE,135,"1,649,661",8.183499519
Tharparkar,Total,Higher secondary,TEACHING STAFF,FEMALE,2,"1,649,661",0.12123703
Umerkot,Urban,Primary,INSTITUTIONS,TOTAL,121,"1,073,146",11.27525984
Umerkot,Urban,Primary,INSTITUTIONS,MALE,18,"1,073,146",1.677311382
Umerkot,Urban,Primary,INSTITUTIONS,FEMALE,29,"1,073,146",2.702335004
Umerkot,Urban,Primary,INSTITUTIONS,MIXED,74,"1,073,146",6.895613458
Umerkot,Urban,Primary,ENROLMENT,TOTAL,13664,"1,073,146",1273.265707
Umerkot,Urban,Primary,ENROLMENT,MALE,8534,"1,073,146",795.2319628
Umerkot,Urban,Primary,ENROLMENT,FEMALE,5130,"1,073,146",478.0337438
Umerkot,Urban,Primary,TEACHING STAFF,TOTAL,524,"1,073,146",48.828398
Umerkot,Urban,Primary,TEACHING STAFF,MALE,325,"1,073,146",30.28478884
Umerkot,Urban,Primary,TEACHING STAFF,FEMALE,199,"1,073,146",18.54360916
Umerkot,Urban,Middle,INSTITUTIONS,TOTAL,5,"1,073,146",0.465919828
Umerkot,Urban,Middle,INSTITUTIONS,MALE,0,"1,073,146",0
Umerkot,Urban,Middle,INSTITUTIONS,FEMALE,1,"1,073,146",0.093183966
Umerkot,Urban,Middle,INSTITUTIONS,MIXED,4,"1,073,146",0.372735863
Umerkot,Urban,Middle,ENROLMENT,TOTAL,175,"1,073,146",16.30719399
Umerkot,Urban,Middle,ENROLMENT,MALE,78,"1,073,146",7.268349321
Umerkot,Urban,Middle,ENROLMENT,FEMALE,97,"1,073,146",9.038844668
Umerkot,Urban,Middle,TEACHING STAFF,TOTAL,15,"1,073,146",1.397759485
Umerkot,Urban,Middle,TEACHING STAFF,MALE,9,"1,073,146",0.838655691
Umerkot,Urban,Middle,TEACHING STAFF,FEMALE,6,"1,073,146",0.559103794
Umerkot,Urban,Secondary,INSTITUTIONS,TOTAL,8,"1,073,146",0.745471725
Umerkot,Urban,Secondary,INSTITUTIONS,MALE,4,"1,073,146",0.372735863
Umerkot,Urban,Secondary,INSTITUTIONS,FEMALE,3,"1,073,146",0.279551897
Umerkot,Urban,Secondary,INSTITUTIONS,MIXED,1,"1,073,146",0.093183966
Umerkot,Urban,Secondary,ENROLMENT,TOTAL,1503,"1,073,146",140.0555004
Umerkot,Urban,Secondary,ENROLMENT,MALE,934,"1,073,146",87.03382392
Umerkot,Urban,Secondary,ENROLMENT,FEMALE,569,"1,073,146",53.02167645
Umerkot,Urban,Secondary,TEACHING STAFF,TOTAL,79,"1,073,146",7.361533286
Umerkot,Urban,Secondary,TEACHING STAFF,MALE,47,"1,073,146",4.379646385
Umerkot,Urban,Secondary,TEACHING STAFF,FEMALE,32,"1,073,146",2.981886901
Umerkot,Urban,Higher secondary,INSTITUTIONS,TOTAL,3,"1,073,146",0.279551897
Umerkot,Urban,Higher secondary,INSTITUTIONS,MALE,1,"1,073,146",0.093183966
Umerkot,Urban,Higher secondary,INSTITUTIONS,FEMALE,1,"1,073,146",0.093183966
Umerkot,Urban,Higher secondary,INSTITUTIONS,MIXED,1,"1,073,146",0.093183966
Umerkot,Urban,Higher secondary,ENROLMENT,TOTAL,3491,"1,073,146",325.3052241
Umerkot,Urban,Higher secondary,ENROLMENT,MALE,2704,"1,073,146",251.9694431
Umerkot,Urban,Higher secondary,ENROLMENT,FEMALE,787,"1,073,146",73.33578097
Umerkot,Urban,Higher secondary,TEACHING STAFF,TOTAL,97,"1,073,146",9.038844668
Umerkot,Urban,Higher secondary,TEACHING STAFF,MALE,71,"1,073,146",6.616061561
Umerkot,Urban,Higher secondary,TEACHING STAFF,FEMALE,26,"1,073,146",2.422783107
Umerkot,Rural,Primary,INSTITUTIONS,TOTAL,1766,"1,073,146",164.5628833
Umerkot,Rural,Primary,INSTITUTIONS,MALE,369,"1,073,146",34.38488332
Umerkot,Rural,Primary,INSTITUTIONS,FEMALE,236,"1,073,146",21.99141589
Umerkot,Rural,Primary,INSTITUTIONS,MIXED,1161,"1,073,146",108.1865841
Umerkot,Rural,Primary,ENROLMENT,TOTAL,76183,"1,073,146",7099.034055
Umerkot,Rural,Primary,ENROLMENT,MALE,52421,"1,073,146",4884.796663
Umerkot,Rural,Primary,ENROLMENT,FEMALE,23762,"1,073,146",2214.237392
Umerkot,Rural,Primary,TEACHING STAFF,TOTAL,2846,"1,073,146",265.2015662
Umerkot,Rural,Primary,TEACHING STAFF,MALE,2426,"1,073,146",226.0643007
Umerkot,Rural,Primary,TEACHING STAFF,FEMALE,420,"1,073,146",39.13726557
Umerkot,Rural,Middle,INSTITUTIONS,TOTAL,65,"1,073,146",6.056957767
Umerkot,Rural,Middle,INSTITUTIONS,MALE,14,"1,073,146",1.304575519
Umerkot,Rural,Middle,INSTITUTIONS,FEMALE,13,"1,073,146",1.211391553
Umerkot,Rural,Middle,INSTITUTIONS,MIXED,38,"1,073,146",3.540990695
Umerkot,Rural,Middle,ENROLMENT,TOTAL,4903,"1,073,146",456.8809836
Umerkot,Rural,Middle,ENROLMENT,MALE,3393,"1,073,146",316.1731954
Umerkot,Rural,Middle,ENROLMENT,FEMALE,1510,"1,073,146",140.7077881
Umerkot,Rural,Middle,TEACHING STAFF,TOTAL,233,"1,073,146",21.711864
Umerkot,Rural,Middle,TEACHING STAFF,MALE,196,"1,073,146",18.26405727
Umerkot,Rural,Middle,TEACHING STAFF,FEMALE,37,"1,073,146",3.447806729
Umerkot,Rural,Secondary,INSTITUTIONS,TOTAL,50,"1,073,146",4.659198282
Umerkot,Rural,Secondary,INSTITUTIONS,MALE,5,"1,073,146",0.465919828
Umerkot,Rural,Secondary,INSTITUTIONS,FEMALE,12,"1,073,146",1.118207588
Umerkot,Rural,Secondary,INSTITUTIONS,MIXED,33,"1,073,146",3.075070866
Umerkot,Rural,Secondary,ENROLMENT,TOTAL,9271,"1,073,146",863.9085455
Umerkot,Rural,Secondary,ENROLMENT,MALE,5333,"1,073,146",496.9500888
Umerkot,Rural,Secondary,ENROLMENT,FEMALE,3938,"1,073,146",366.9584567
Umerkot,Rural,Secondary,TEACHING STAFF,TOTAL,434,"1,073,146",40.44184109
Umerkot,Rural,Secondary,TEACHING STAFF,MALE,323,"1,073,146",30.0984209
Umerkot,Rural,Secondary,TEACHING STAFF,FEMALE,111,"1,073,146",10.34342019
Umerkot,Rural,Higher secondary,INSTITUTIONS,TOTAL,10,"1,073,146",0.931839656
Umerkot,Rural,Higher secondary,INSTITUTIONS,MALE,4,"1,073,146",0.372735863
Umerkot,Rural,Higher secondary,INSTITUTIONS,FEMALE,1,"1,073,146",0.093183966
Umerkot,Rural,Higher secondary,INSTITUTIONS,MIXED,5,"1,073,146",0.465919828
Umerkot,Rural,Higher secondary,ENROLMENT,TOTAL,8275,"1,073,146",771.0973157
Umerkot,Rural,Higher secondary,ENROLMENT,MALE,7559,"1,073,146",704.3775963
Umerkot,Rural,Higher secondary,ENROLMENT,FEMALE,716,"1,073,146",66.7197194
Umerkot,Rural,Higher secondary,TEACHING STAFF,TOTAL,225,"1,073,146",20.96639227
Umerkot,Rural,Higher secondary,TEACHING STAFF,MALE,200,"1,073,146",18.63679313
Umerkot,Rural,Higher secondary,TEACHING STAFF,FEMALE,25,"1,073,146",2.329599141
Umerkot,Total,Primary,INSTITUTIONS,TOTAL,1887,"1,073,146",175.8381432
Umerkot,Total,Primary,INSTITUTIONS,MALE,387,"1,073,146",36.06219471
Umerkot,Total,Primary,INSTITUTIONS,FEMALE,265,"1,073,146",24.6937509
Umerkot,Total,Primary,INSTITUTIONS,MIXED,1235,"1,073,146",115.0821976
Umerkot,Total,Primary,ENROLMENT,TOTAL,89847,"1,073,146",8372.299762
Umerkot,Total,Primary,ENROLMENT,MALE,60955,"1,073,146",5680.028626
Umerkot,Total,Primary,ENROLMENT,FEMALE,28892,"1,073,146",2692.271136
Umerkot,Total,Primary,TEACHING STAFF,TOTAL,3370,"1,073,146",314.0299642
Umerkot,Total,Primary,TEACHING STAFF,MALE,2751,"1,073,146",256.3490895
Umerkot,Total,Primary,TEACHING STAFF,FEMALE,619,"1,073,146",57.68087474
Umerkot,Total,Middle,INSTITUTIONS,TOTAL,70,"1,073,146",6.522877595
Umerkot,Total,Middle,INSTITUTIONS,MALE,14,"1,073,146",1.304575519
Umerkot,Total,Middle,INSTITUTIONS,FEMALE,14,"1,073,146",1.304575519
Umerkot,Total,Middle,INSTITUTIONS,MIXED,42,"1,073,146",3.913726557
Umerkot,Total,Middle,ENROLMENT,TOTAL,5078,"1,073,146",473.1881776
Umerkot,Total,Middle,ENROLMENT,MALE,3471,"1,073,146",323.4415448
Umerkot,Total,Middle,ENROLMENT,FEMALE,1607,"1,073,146",149.7466328
Umerkot,Total,Middle,TEACHING STAFF,TOTAL,248,"1,073,146",23.10962348
Umerkot,Total,Middle,TEACHING STAFF,MALE,205,"1,073,146",19.10271296
Umerkot,Total,Middle,TEACHING STAFF,FEMALE,43,"1,073,146",4.006910523
Umerkot,Total,Secondary,INSTITUTIONS,TOTAL,58,"1,073,146",5.404670008
Umerkot,Total,Secondary,INSTITUTIONS,MALE,9,"1,073,146",0.838655691
Umerkot,Total,Secondary,INSTITUTIONS,FEMALE,15,"1,073,146",1.397759485
Umerkot,Total,Secondary,INSTITUTIONS,MIXED,34,"1,073,146",3.168254832
Umerkot,Total,Secondary,ENROLMENT,TOTAL,10774,"1,073,146",1003.964046
Umerkot,Total,Secondary,ENROLMENT,MALE,6267,"1,073,146",583.9839127
Umerkot,Total,Secondary,ENROLMENT,FEMALE,4507,"1,073,146",419.9801332
Umerkot,Total,Secondary,TEACHING STAFF,TOTAL,513,"1,073,146",47.80337438
Umerkot,Total,Secondary,TEACHING STAFF,MALE,370,"1,073,146",34.47806729
Umerkot,Total,Secondary,TEACHING STAFF,FEMALE,143,"1,073,146",13.32530709
Umerkot,Total,Higher secondary,INSTITUTIONS,TOTAL,13,"1,073,146",1.211391553
Umerkot,Total,Higher secondary,INSTITUTIONS,MALE,5,"1,073,146",0.465919828
Umerkot,Total,Higher secondary,INSTITUTIONS,FEMALE,2,"1,073,146",0.186367931
Umerkot,Total,Higher secondary,INSTITUTIONS,MIXED,6,"1,073,146",0.559103794
Umerkot,Total,Higher secondary,ENROLMENT,TOTAL,11766,"1,073,146",1096.40254
Umerkot,Total,Higher secondary,ENROLMENT,MALE,10263,"1,073,146",956.3470395
Umerkot,Total,Higher secondary,ENROLMENT,FEMALE,1503,"1,073,146",140.0555004
Umerkot,Total,Higher secondary,TEACHING STAFF,TOTAL,322,"1,073,146",30.00523694
Umerkot,Total,Higher secondary,TEACHING STAFF,MALE,271,"1,073,146",25.25285469
Umerkot,Total,Higher secondary,TEACHING STAFF,FEMALE,51,"1,073,146",4.752382248
Sanghar,Urban,Primary,INSTITUTIONS,TOTAL,154,"2,057,057",7.486423565
Sanghar,Urban,Primary,INSTITUTIONS,MALE,13,"2,057,057",0.63197082
Sanghar,Urban,Primary,INSTITUTIONS,FEMALE,29,"2,057,057",1.409781061
Sanghar,Urban,Primary,INSTITUTIONS,MIXED,112,"2,057,057",5.444671684
Sanghar,Urban,Primary,ENROLMENT,TOTAL,31946,"2,057,057",1552.995372
Sanghar,Urban,Primary,ENROLMENT,MALE,19159,"2,057,057",931.3791499
Sanghar,Urban,Primary,ENROLMENT,FEMALE,12787,"2,057,057",621.6162216
Sanghar,Urban,Primary,TEACHING STAFF,TOTAL,1526,"2,057,057",74.18365169
Sanghar,Urban,Primary,TEACHING STAFF,MALE,1003,"2,057,057",48.75897945
Sanghar,Urban,Primary,TEACHING STAFF,FEMALE,523,"2,057,057",25.42467224
Sanghar,Urban,Middle,INSTITUTIONS,TOTAL,16,"2,057,057",0.777810241
Sanghar,Urban,Middle,INSTITUTIONS,MALE,3,"2,057,057",0.14583942
Sanghar,Urban,Middle,INSTITUTIONS,FEMALE,10,"2,057,057",0.4861314
Sanghar,Urban,Middle,INSTITUTIONS,MIXED,3,"2,057,057",0.14583942
Sanghar,Urban,Middle,ENROLMENT,TOTAL,3471,"2,057,057",168.7362091
Sanghar,Urban,Middle,ENROLMENT,MALE,846,"2,057,057",41.12671647
Sanghar,Urban,Middle,ENROLMENT,FEMALE,2625,"2,057,057",127.6094926
Sanghar,Urban,Middle,TEACHING STAFF,TOTAL,176,"2,057,057",8.555912646
Sanghar,Urban,Middle,TEACHING STAFF,MALE,41,"2,057,057",1.993138741
Sanghar,Urban,Middle,TEACHING STAFF,FEMALE,135,"2,057,057",6.562773905
Sanghar,Urban,Secondary,INSTITUTIONS,TOTAL,17,"2,057,057",0.826423381
Sanghar,Urban,Secondary,INSTITUTIONS,MALE,6,"2,057,057",0.29167884
Sanghar,Urban,Secondary,INSTITUTIONS,FEMALE,6,"2,057,057",0.29167884
Sanghar,Urban,Secondary,INSTITUTIONS,MIXED,5,"2,057,057",0.2430657
Sanghar,Urban,Secondary,ENROLMENT,TOTAL,18576,"2,057,057",903.0376893
Sanghar,Urban,Secondary,ENROLMENT,MALE,11020,"2,057,057",535.7168032
Sanghar,Urban,Secondary,ENROLMENT,FEMALE,7556,"2,057,057",367.3208861
Sanghar,Urban,Secondary,TEACHING STAFF,TOTAL,664,"2,057,057",32.27912498
Sanghar,Urban,Secondary,TEACHING STAFF,MALE,488,"2,057,057",23.72321234
Sanghar,Urban,Secondary,TEACHING STAFF,FEMALE,176,"2,057,057",8.555912646
Sanghar,Urban,Higher secondary,INSTITUTIONS,TOTAL,9,"2,057,057",0.43751826
Sanghar,Urban,Higher secondary,INSTITUTIONS,MALE,3,"2,057,057",0.14583942
Sanghar,Urban,Higher secondary,INSTITUTIONS,FEMALE,4,"2,057,057",0.19445256
Sanghar,Urban,Higher secondary,INSTITUTIONS,MIXED,2,"2,057,057",0.09722628
Sanghar,Urban,Higher secondary,ENROLMENT,TOTAL,9999,"2,057,057",486.0827872
Sanghar,Urban,Higher secondary,ENROLMENT,MALE,5899,"2,057,057",286.7689131
Sanghar,Urban,Higher secondary,ENROLMENT,FEMALE,4100,"2,057,057",199.3138741
Sanghar,Urban,Higher secondary,TEACHING STAFF,TOTAL,252,"2,057,057",12.25051129
Sanghar,Urban,Higher secondary,TEACHING STAFF,MALE,128,"2,057,057",6.222481924
Sanghar,Urban,Higher secondary,TEACHING STAFF,FEMALE,124,"2,057,057",6.028029364
Sanghar,Rural,Primary,INSTITUTIONS,TOTAL,2612,"2,057,057",126.9775218
Sanghar,Rural,Primary,INSTITUTIONS,MALE,338,"2,057,057",16.43124133
Sanghar,Rural,Primary,INSTITUTIONS,FEMALE,195,"2,057,057",9.479562307
Sanghar,Rural,Primary,INSTITUTIONS,MIXED,2079,"2,057,057",101.0667181
Sanghar,Rural,Primary,ENROLMENT,TOTAL,142043,"2,057,057",6905.15625
Sanghar,Rural,Primary,ENROLMENT,MALE,95231,"2,057,057",4629.477939
Sanghar,Rural,Primary,ENROLMENT,FEMALE,46812,"2,057,057",2275.678311
Sanghar,Rural,Primary,TEACHING STAFF,TOTAL,4973,"2,057,057",241.7531454
Sanghar,Rural,Primary,TEACHING STAFF,MALE,4264,"2,057,057",207.2864291
Sanghar,Rural,Primary,TEACHING STAFF,FEMALE,709,"2,057,057",34.46671628
Sanghar,Rural,Middle,INSTITUTIONS,TOTAL,91,"2,057,057",4.423795743
Sanghar,Rural,Middle,INSTITUTIONS,MALE,8,"2,057,057",0.38890512
Sanghar,Rural,Middle,INSTITUTIONS,FEMALE,22,"2,057,057",1.069489081
Sanghar,Rural,Middle,INSTITUTIONS,MIXED,61,"2,057,057",2.965401542
Sanghar,Rural,Middle,ENROLMENT,TOTAL,7080,"2,057,057",344.1810314
Sanghar,Rural,Middle,ENROLMENT,MALE,3912,"2,057,057",190.1746038
Sanghar,Rural,Middle,ENROLMENT,FEMALE,3168,"2,057,057",154.0064276
Sanghar,Rural,Middle,TEACHING STAFF,TOTAL,386,"2,057,057",18.76467205
Sanghar,Rural,Middle,TEACHING STAFF,MALE,240,"2,057,057",11.66715361
Sanghar,Rural,Middle,TEACHING STAFF,FEMALE,146,"2,057,057",7.097518445
Sanghar,Rural,Secondary,INSTITUTIONS,TOTAL,46,"2,057,057",2.236204442
Sanghar,Rural,Secondary,INSTITUTIONS,MALE,9,"2,057,057",0.43751826
Sanghar,Rural,Secondary,INSTITUTIONS,FEMALE,7,"2,057,057",0.34029198
Sanghar,Rural,Secondary,INSTITUTIONS,MIXED,30,"2,057,057",1.458394201
Sanghar,Rural,Secondary,ENROLMENT,TOTAL,18737,"2,057,057",910.8644048
Sanghar,Rural,Secondary,ENROLMENT,MALE,14713,"2,057,057",715.2451293
Sanghar,Rural,Secondary,ENROLMENT,FEMALE,4024,"2,057,057",195.6192755
Sanghar,Rural,Secondary,TEACHING STAFF,TOTAL,594,"2,057,057",28.87620518
Sanghar,Rural,Secondary,TEACHING STAFF,MALE,488,"2,057,057",23.72321234
Sanghar,Rural,Secondary,TEACHING STAFF,FEMALE,106,"2,057,057",5.152992844
Sanghar,Rural,Higher secondary,INSTITUTIONS,TOTAL,10,"2,057,057",0.4861314
Sanghar,Rural,Higher secondary,INSTITUTIONS,MALE,1,"2,057,057",0.04861314
Sanghar,Rural,Higher secondary,INSTITUTIONS,FEMALE,1,"2,057,057",0.04861314
Sanghar,Rural,Higher secondary,INSTITUTIONS,MIXED,8,"2,057,057",0.38890512
Sanghar,Rural,Higher secondary,ENROLMENT,TOTAL,15603,"2,057,057",758.510824
Sanghar,Rural,Higher secondary,ENROLMENT,MALE,11421,"2,057,057",555.2106723
Sanghar,Rural,Higher secondary,ENROLMENT,FEMALE,4182,"2,057,057",203.3001516
Sanghar,Rural,Higher secondary,TEACHING STAFF,TOTAL,379,"2,057,057",18.42438007
Sanghar,Rural,Higher secondary,TEACHING STAFF,MALE,313,"2,057,057",15.21591283
Sanghar,Rural,Higher secondary,TEACHING STAFF,FEMALE,66,"2,057,057",3.208467242
Sanghar,Total,Primary,INSTITUTIONS,TOTAL,2766,"2,057,057",134.4639453
Sanghar,Total,Primary,INSTITUTIONS,MALE,351,"2,057,057",17.06321215
Sanghar,Total,Primary,INSTITUTIONS,FEMALE,224,"2,057,057",10.88934337
Sanghar,Total,Primary,INSTITUTIONS,MIXED,2191,"2,057,057",106.5113898
